,anime,season,year,category,songname,artist,link,extra,status
1641,Seijo no Maryoku wa Bannou desu,Spring 2021,2021,Opening Theme,Blessing,Aira Yuuki (結城アイラ),https://open.spotify.com/track/4KfMPQprAixlYhs5BnVfKu,,Downloaded
1642,Seijo no Maryoku wa Bannou desu,Spring 2021,2021,Ending Theme,Page for Tomorrow,NOW ON AIR,https://open.spotify.com/track/0AC2WKeZWyxxitrM78OkpK,,Downloaded
1643,Seijo no Maryoku wa Bannou desu,Spring 2021,2021,Ending Theme,Pray,Aira Yuuki (結城アイラ),https://open.spotify.com/track/7uuA2guEFAVjNazJZDO1rj,,Downloaded
1644,Seiken Densetsu_ Legend of Mana - The Teardrop Crystal,Fall 2022,2022,Opening Theme,Tear of Will,Saori Hayami,https://www.youtube.com/watch?v=GRdfBOmRhS4,早見沙織「Tear of Will」Music Video（Legend of Mana -The Teardrop Crystal- OP）,
1645,Seiken Densetsu_ Legend of Mana - The Teardrop Crystal,Fall 2022,2022,Ending Theme,Song of Mana -The Teardrop Crystal-,Seraphina (CV_ Saori Hayami),https://www.youtube.com/watch?v=U4ZOf5hJLPM,聖剣伝説 Legend of Mana ティアストーン 真珠姫ルート,
1646,Seirei Gensouki (Seirei Gensouki_ Spirit Chronicles),Summer 2021,2021,Opening Theme,New story,Marika Kouno,https://open.spotify.com/track/5Nf9ul6jerV1pzAhwBBqla,,Downloaded
1647,Seirei Gensouki (Seirei Gensouki_ Spirit Chronicles),Summer 2021,2021,Ending Theme,Elder flower,Aguri Oonishi,https://open.spotify.com/track/5qAyNvURmuevh8U2I5WKWk,,Downloaded
1648,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Opening Theme,Kimi no Sei (君のせい),the peggies,https://open.spotify.com/track/7jEwBMtA7gM43NxiuvfF3h,,Downloaded
1649,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),"Mai Sakurajima (Asami Seto), Tomoe Koga (Nao Touyama), Rio Futaba (Atsumi Tanezaki), Nodoka Toyohama (Maaya Uchida), Kaede Azusawara (Yurika Kubo), Shouko Makinohara (Inori Minase)",https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
1650,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),Mai Sakurajima (Asami Seto),https://www.youtube.com/watch?v=6OPQIjsGqls,Fukas,
1651,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),Tomoe Koga (Nao Touyama),https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
1652,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),Rio Futaba (Atsumi Tanezaki),https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
1653,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),Nodoka Toyohama (Maaya Uchida),https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
1654,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Fall 2018,2018,Ending Theme,Fukashigi no Carte (不可思議のカルテ),Kaede Azusawara (Yurika Kubo),https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
1655,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,,1900,Ending Theme,Fukashigi no Carte movie ver_ (不可思議のカルテ movie ver_),"Mai Sakurajima (Asami Seto), Tomoe Koga (Nao Touyama), Rio Futaba (Atsumi Tanezaki), Nodoka Toyohama (Maaya Uchida), Kaede Azusawara (Yurika Kubo), Shouko Makinohara (Inori Minase)",https://www.youtube.com/watch?v=K1PCl5D-IpU,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai ED [Part Section]「Fukashigi no Carte」,
1656,Sen to Chihiro no Kamikakushi (Spirited Away),,1900,Opening Theme,Day of the River_Ano hi no kawa,Joe Hisaishi,https://open.spotify.com/track/3PoeXl585o5ZcbtgDfn8r8,,Downloaded
1657,Sen to Chihiro no Kamikakushi (Spirited Away),,1900,Ending Theme,Itsumo Nando demo (Always with Me),Yumi Kimura,https://open.spotify.com/track/7f7LQSoV2zGzbPWTbP7SLv,,Downloaded
1658,Sennen Joyuu (Millennium Actress),,1900,Opening Theme,Chiyoko no Theme Mode-1 (千代子のテーマ MODE-1),Susumu Hirasawa,https://www.youtube.com/watch?v=LG-0bAJ68qk,Susumu Hirasawa - Chiyoko's Theme (Mode-1),
1659,Sennen Joyuu (Millennium Actress),,1900,Ending Theme,Rotation [lotus-2],Susumu Hirasawa,https://www.youtube.com/watch?v=S9ZR3m4Jd5g,Susumu Hirasawa - Rotation [LOTUS-2] - Live Phonon 2553,
1660,Senryuu Shoujo (Senryu Girl),Spring 2019,2019,Opening Theme,Kotonoha no Omoi (コトノハノオモイ),Sonoko Inoue (井上苑子),https://open.spotify.com/track/1YwThf3ztT3mA5zwGkhsml,,Downloaded
1661,Senryuu Shoujo (Senryu Girl),Spring 2019,2019,Ending Theme,ORDINARY LOVE,Rikako Aida,https://open.spotify.com/track/5EyypMJkIOEg6veef5FCg5,,Downloaded
1662,"Sentouin, Hakenshimasu! (Combatants Will Be Dispatched!)",Spring 2021,2021,Opening Theme,No_6,Miku Itou (伊藤美来),https://open.spotify.com/track/5PX4xUYIxqAdrekai2B3K2,,Downloaded
1663,"Sentouin, Hakenshimasu! (Combatants Will Be Dispatched!)",Spring 2021,2021,Ending Theme,No_6,Miku Itou (伊藤美来),https://open.spotify.com/track/5PX4xUYIxqAdrekai2B3K2,,Downloaded
1664,"Sentouin, Hakenshimasu! (Combatants Will Be Dispatched!)",Spring 2021,2021,Ending Theme,Home Sweet Home,"Alice Kisaragi (Miyu Tomita), Snow (Sayaka Kikuchi), Rose (Natsumi Murakami), Grim (Minami Takahashi)",https://open.spotify.com/track/3JkW8quChfaQ9ZzSeFVty8,,Downloaded
1665,Senyoku no Sigrdrifa (Warlords of Sigrdrifa),Fall 2020,2020,Opening Theme,Higher's High,Akari Nanawo,https://open.spotify.com/track/1qsCLieHNQXNi1nRjkt0QO,,Downloaded
1666,Senyoku no Sigrdrifa (Warlords of Sigrdrifa),Fall 2020,2020,Ending Theme,Sayonara Namida (サヨナラナミダ),Spira Spica,https://open.spotify.com/track/4KTv8cmtwYWvI7Umdpnna3,,Downloaded
1667,Senyoku no Sigrdrifa (Warlords of Sigrdrifa),Fall 2020,2020,Ending Theme,Fly high,Miyako Muguruma (Nene Hieda),https://www.youtube.com/watch?v=3holBjz9WOs,Miyako's Hero Cannon Compilation.,
1668,Seven Knights Revolution_ Eiyuu no Keishousha,Spring 2021,2021,Opening Theme,Freeze (フリーズ),flumpool,https://open.spotify.com/track/4mo6p1gcnsQKWs41hAs0Cc,,Downloaded
1669,Seven Knights Revolution_ Eiyuu no Keishousha,Spring 2021,2021,Ending Theme,Tail,Daiki Yamashita (山下大輝),https://open.spotify.com/track/2J7EDsnqCVCiXxYvtcYujV,,Downloaded
1670,Seven Knights Revolution_ Eiyuu no Keishousha,Spring 2021,2021,Ending Theme,Towa no Hana (永久ノ花(とわのはな)),Nemo (CV_ Daiki Yamashita) & Faria (CV_ Hibiku Yamamura), ,fuckup,
1671,Sewayaki Kitsune no Senko-san (The Helpful Fox Senko-san),Spring 2019,2019,Opening Theme,Koyoi mofumofu!! (今宵mofumofu!!),"Senko (Azumi Waki), Shiro (Maaya Uchida)",https://www.youtube.com/watch?v=vvC7KJS_t1Q,Sewayaki Kitsune no Senko-san OP Lengkap - Koyoi mofumofu !! ／ Senko & Shiro,
1672,Sewayaki Kitsune no Senko-san (The Helpful Fox Senko-san),Spring 2019,2019,Ending Theme,Moffumoffu DE Yoi no Ja yo (もっふもっふ DE よいのじゃよ),"Senko (Azumi Waki), Shiro (Maaya Uchida)",https://www.youtube.com/watch?v=pPADQvbCyI0,Sewayaki Kitsune no Senko-san OP Lengkap - Koyoi mofumofu,
1673,"Shachou, Battle no Jikan desu!",Spring 2020,2020,Opening Theme,Hurry Love,Azumi Waki (和氣あず未),https://open.spotify.com/track/5Yi4CZWuxYc3Ar0N5SPrFL,,Downloaded
1674,"Shachou, Battle no Jikan desu!",Spring 2020,2020,Ending Theme,Oyasumi (おやすみ),Yutoria (Kana Ichinose),https://www.youtube.com/watch?v=t9cEv8zr8Mg,"Shachou, Battle no Jikan desu! ED Full Yutoria (CV: Kana Ichinose) – Oyasumi",
1675,Shadows House,Spring 2021,2021,Opening Theme,a hollow shadow,Kenichirou Suehiro (末廣健一郎),https://www.youtube.com/watch?v=9t9G-I53SHg,a hollow shadow,
1676,Shadows House,Spring 2021,2021,Ending Theme,Nai Nai (ないない),ReoNa,https://open.spotify.com/track/2lD8rPegYoYC1WucU3vU1W,,Downloaded
1677,Shadows House,Spring 2021,2021,Ending Theme,Watashi no Kanpeki na Sekai (私の完璧な世界),Kenichirou Suehiro (末廣健一郎),https://www.youtube.com/watch?v=fS82BV82LqE,シャドーハウスED　「私の完璧な世界」 |  第8話　手のひらの上  より　｜　末廣健一郎  |  Shadows House ending song (episode 8),
1678,Shakunetsu Kabaddi (Burning Kabaddi),Spring 2021,2021,Opening Theme,FIRE BIRD,Shunya Ohira (大平峻也),https://open.spotify.com/track/3ZHG6NXo071ZNe438KDsW7,,Downloaded
1679,Shakunetsu Kabaddi (Burning Kabaddi),Spring 2021,2021,Ending Theme,Comin' Back,Yuuma Uchida (内田雄馬),https://open.spotify.com/track/5B4H64b0vjmPx0pO73iY9J,,Downloaded
1680,Shaman King (2021),Spring 2021,2021,Opening Theme,Soul salvation,Megumi Hayashibara,https://open.spotify.com/track/0mJT3fXn6eMlqpHUzCWmBB,,Downloaded
1681,Shaman King (2021),Spring 2021,2021,Opening Theme,Get up! Shout!,Nana Mizuki,https://www.youtube.com/watch?v=RitVvlRBEmY,水樹奈々「Get up! Shout!」MUSIC CLIP,
1682,Shaman King (2021),Spring 2021,2021,Ending Theme,Courage Soul,You Asakura (Yoko Hikasa),https://www.youtube.com/watch?v=6TKrguSn7pg,Courage Soul,
1683,Shaman King (2021),Spring 2021,2021,Ending Theme,#Boku no Yubisaki (#僕の指先),Megumi Hayashibara ,https://open.spotify.com/track/6OKkhVf7aErWAQkFy9nUbY,,Downloaded
1684,Shaman King (2021),Spring 2021,2021,Ending Theme,Adieu,Yui Horie,https://open.spotify.com/track/4YXr5WsULK9FY7w5mNIhRY,,Downloaded
1685,Shaman King (2021),Spring 2021,2021,Ending Theme,Hazuki (ハヅキ),saji,https://www.youtube.com/watch?v=iPzE6_aJ3p4,saji - 「ハヅキ」(TVアニメ「SHAMAN KING」第3弾エンディングテーマ)MUSIC VIDEO,
1686,Shichisei no Subaru (Seven Senses of the Re'Union),Summer 2018,2018,Opening Theme,360° Hoshi no Orchestra (360°星のオーケストラ),petit milady,https://open.spotify.com/track/6ERoVTVZXHbb3i2H8aMema,,Downloaded
1687,Shichisei no Subaru (Seven Senses of the Re'Union),Summer 2018,2018,Ending Theme,360° Hoshi no Orchestra (360°星のオーケストラ),petit milady,https://open.spotify.com/track/6ERoVTVZXHbb3i2H8aMema,,Downloaded
1688,Shichisei no Subaru (Seven Senses of the Re'Union),Summer 2018,2018,Ending Theme,Starlight,Erii Yamazaki,https://open.spotify.com/track/1ABjxk6Qi7TVUDOdGuwUku,,Downloaded
1689,Shigatsu wa Kimi no Uso (Your Lie in April),Fall 2014,2014,Opening Theme,Hikaru nara (光るなら),Goose house,https://open.spotify.com/track/2BlDX1yfT0ea5wo0vjCKKa,,Downloaded
1690,Shigatsu wa Kimi no Uso (Your Lie in April),Fall 2014,2014,Opening Theme,Nanairo Symphony (七色シンフォニー),Coala Mode_ (コアラモード_),https://open.spotify.com/track/3oJLF4CajKbrJSdxpXKXc8,,Downloaded
1691,Shigatsu wa Kimi no Uso (Your Lie in April),Fall 2014,2014,Ending Theme,Kirameki (キラメキ),wacci,https://open.spotify.com/track/0tseCSHknamg3QX5iVAnuN,,Downloaded
1692,Shigatsu wa Kimi no Uso (Your Lie in April),Fall 2014,2014,Ending Theme,Orange (オレンジ),7!!,https://open.spotify.com/track/21htkjP5rYjD3CXG3y9wCT,,Downloaded
1693,Shigatsu wa Kimi no Uso (Your Lie in April),Fall 2014,2014,Ending Theme,Orange (オレンジ) (Acoustic Ver_),7!!,https://open.spotify.com/track/2itdJNFPqsbt5ZYqNlUsam,,Downloaded
1694,Shigatsu wa Kimi no Uso_ Moments (Your Lie in April_ Moments),,1900,Opening Theme,Hikaru nara (光るなら),Goose house,https://open.spotify.com/track/2cwvwUyyjjFsv55EywX9Zo,,Downloaded
1695,Shigatsu wa Kimi no Uso_ Moments (Your Lie in April_ Moments),,1900,Ending Theme,Kirameki (キラメキ),wacci,https://open.spotify.com/track/58dsXyvjcXncQpqWQEw4Hd,,Downloaded
1696,Shiguang Dailiren (Link Click),,1900,Opening Theme,Dive Back In Time,Bai Sha JAWS (白鲨JAWS) (China),https://www.youtube.com/watch?v=fLmOJxmkZaw,"Dive Back in Time - 白鲨JAWS 『Every minute that I dialed back in time, Every single existence rewinds』",
1697,Shiguang Dailiren (Link Click),,1900,Opening Theme,Dive Back In Time,bicaso feat_ Gen Kakon (Japan),https://www.youtube.com/watch?v=Kfjxq7jbd9A,Link click OP Dive Back In Time Full song Japanese Version by bicaso feat. Gen Kakon,
1698,Shiguang Dailiren (Link Click),,1900,Ending Theme,OverThink,bicaso feat_ EAERAN (Japan),https://www.youtube.com/watch?v=SqvKZnrqmUs,Link Click ED/Ending「FULL」- bicaso feat. EAERAN「OverThink」《JP Ver.》,
1699,Shiguang Dailiren (Link Click),,1900,Ending Theme,OverThink,Fan Ka (饭卡) (China),https://www.youtube.com/watch?v=htoiyFhkn1A,Overthink AMV  Link Click FULL ED 时光代理人【Chinese/English/Pinyin Lyrics】【中文/英文/拼音歌词】時光代理人 by 饭卡 Fan Ka,
1700,Shikioriori (Flavors of Youth),,1900,Ending Theme,WALK,Vickeblanka (ビッケブランカ),https://open.spotify.com/track/41YivtJd2tb1jb7IejdQYn,,Downloaded
1701,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",Fall 2021,2021,Opening Theme,Iki wo Suu Koko de Suu Ikite (息を吸うここで吸う生きて),Yui Nishio (ゆいにしお),https://open.spotify.com/track/4IuiAmZd248MLAntebZFKo,,Downloaded
1702,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",Fall 2021,2021,Ending Theme,Minna Onaji (みんなおなじ),JYOCHO,https://open.spotify.com/track/7HVfRqzsoiwpQ20rrkaLw8,,Downloaded
1703,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Fall 2019,2019,Opening Theme,TIT FOR TAT,MYTH & ROID,https://www.youtube.com/watch?v=rqJg9Syyjq0,Cautious Hero OP/Opening「FULL」- MYTH & ROID「TIT FOR TAT」(慎重勇者),
1704,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Fall 2019,2019,Ending Theme,TIT FOR TAT,MYTH & ROID,https://www.youtube.com/watch?v=rqJg9Syyjq0,Cautious Hero OP/Opening「FULL」- MYTH & ROID「TIT FOR TAT」(慎重勇者),
1705,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Fall 2019,2019,Ending Theme,"be perfect, plz!",Riko Azuna,https://www.youtube.com/watch?v=qgaCdeECgPk,"Riko Azuna - be perfect, plz!",
1706,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Fall 2019,2019,Ending Theme,TIT FOR TAT,MYTH & ROID,https://www.youtube.com/watch?v=rqJg9Syyjq0,Cautious Hero OP/Opening「FULL」- MYTH & ROID「TIT FOR TAT」(慎重勇者),
1707,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,,1900,Opening Theme,TIT FOR TAT,MYTH & ROID,https://www.youtube.com/watch?v=rqJg9Syyjq0,Cautious Hero OP/Opening「FULL」- MYTH & ROID「TIT FOR TAT」(慎重勇者),
1708,Shinchou Yuusha_ Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,,1900,Ending Theme,"be perfect, plz!",Riko Azuna,https://www.youtube.com/watch?v=qgaCdeECgPk,"Riko Azuna - be perfect, plz!",
1709,Shingeki no Kyojin (Attack on Titan),Spring 2013,2013,Opening Theme,Guren no Yumiya (紅蓮の弓矢),Linked Horizon,https://open.spotify.com/track/7FzhSDmKqNyIOK3FcwiqHo,,Downloaded
1710,Shingeki no Kyojin (Attack on Titan),Spring 2013,2013,Opening Theme,Jiyuu no Tsubasa (自由の翼),Linked Horizon,https://open.spotify.com/track/2VtK9Fj9OS11cYb0cCvLwK,,Downloaded
1711,Shingeki no Kyojin (Attack on Titan),Spring 2013,2013,Ending Theme,Utsukushiki Zankoku na Sekai (美しき残酷な世界),Yoko Hikasa,https://open.spotify.com/track/1LmIptfyl5QZANQYxuwvhK,,Downloaded
1712,Shingeki no Kyojin (Attack on Titan),Spring 2013,2013,Ending Theme,great escape,Cinema Staff,https://open.spotify.com/track/0iXYLrcgvd9u6ATFMIHMpD,,Downloaded
1713,Shingeki no Kyojin OVA (Attack on Titan OAD),,1900,Opening Theme,Guren no Yumiya (紅蓮の弓矢),Linked Horizon,https://open.spotify.com/track/0F8psXXh2oxE5BGdkKaoIs,,Downloaded
1714,Shingeki no Kyojin OVA (Attack on Titan OAD),,1900,Ending Theme,Utsukushiki Zankoku na Sekai (美しき残酷な世界),Yoko Hikasa,https://open.spotify.com/track/1LmIptfyl5QZANQYxuwvhK,,Downloaded
1715,Shingeki no Kyojin Season 2 (Attack on Titan Season 2),Spring 2017,2017,Opening Theme,Shinzou wo Sasageyo! (心臓を捧げよ！),Linked Horizon,https://open.spotify.com/track/5bIZNB6e83zaYYFHOe1YHz,,Downloaded
1716,Shingeki no Kyojin Season 2 (Attack on Titan Season 2),Spring 2017,2017,Ending Theme,Yuugure no Tori (夕暮れの鳥),Shinsei Kamattechan,https://open.spotify.com/track/79xW4zeNFlcp5VKyvWk3cC,,Downloaded
1717,Shingeki no Kyojin Season 3 (Attack on Titan Season 3),Summer 2018,2018,Opening Theme,Red Swan,YOSHIKI feat_ HYDE,https://open.spotify.com/track/4GNMgGyZcgnE4nEdYFWJGn,,Downloaded
1718,Shingeki no Kyojin Season 3 (Attack on Titan Season 3),Summer 2018,2018,Ending Theme,Akatsuki no Chinkonka (暁の鎮魂歌),Linked Horizon,https://open.spotify.com/track/6CcVsaoKsG4WvkZWZBvyTn,,Downloaded
1719,Shingeki no Kyojin Season 3 Part 2,Spring 2019,2019,Opening Theme,Shoukei to Shikabane no Michi (憧憬と屍の道),Linked Horizon,https://open.spotify.com/track/1rxLfrpsIR0x2wqI6vFNdP,,Downloaded
1720,Shingeki no Kyojin Season 3 Part 2,Spring 2019,2019,Ending Theme,Name of Love,Cinema Staff,https://open.spotify.com/track/1h1E93CLB36dBweLtfeHpj,,Downloaded
1721,Shingeki no Kyojin Season 3 Part 2,Spring 2019,2019,Ending Theme,T-KT,Hiroyuki Sawano,https://www.youtube.com/watch?v=mpqY5n4wZhM,Attack on Titan OST - T-KT | Hiroyuki Sawano,
1722,Shingeki no Kyojin_ Kuinaki Sentaku (Attack on Titan_ No Regrets),,1900,Opening Theme,Jiyuu no Tsubasa (自由の翼),Linked Horizon,https://open.spotify.com/track/0l6uRRIDPNw3OsmqCYkmvi,,Downloaded
1723,Shingeki no Kyojin_ Kuinaki Sentaku (Attack on Titan_ No Regrets),,1900,Ending Theme,great escape,Cinema Staff,https://open.spotify.com/track/0iXYLrcgvd9u6ATFMIHMpD,,Downloaded
1724,Shingeki no Kyojin_ Lost Girls (Attack on Titan_ Lost Girls),,1900,Ending Theme,Call your name _Gv_,Gemie,https://open.spotify.com/track/4gbXhX6WYO2U3oC2KTWlCa,,Downloaded
1725,Shingeki no Kyojin_ Lost Girls (Attack on Titan_ Lost Girls),,1900,Ending Theme,Utsukushiki Zankoku na Sekai (美しき残酷な世界),Yoko Hikasa,https://open.spotify.com/track/1LmIptfyl5QZANQYxuwvhK,,Downloaded
1726,Shingeki no Kyojin_ The Final Season,Winter 2021,2021,Opening Theme,Boku no Sensou (僕の戦争),Shinsei Kamattechan (神聖かまってちゃん),https://www.youtube.com/watch?v=goXKlOozyx8,神聖かまってちゃん「僕の戦争」Music Video,
1727,Shingeki no Kyojin_ The Final Season,Winter 2021,2021,Ending Theme,Shougeki (衝撃),Yuuko Andou (安藤裕子),https://open.spotify.com/track/2GeK108DTmnSEfwwCR85mp,,Downloaded
1728,Shinigami Bocchan to Kuro Maid (The Duke of Death and His Maid),Summer 2021,2021,Opening Theme,Mangetsu to Silhouette no Yoru (満月とシルエットの夜),Bocchan (Natsuki Hanae) & Alice (Ayumi Mano),https://open.spotify.com/track/2UtllBFFQrnojIsmdfAiDq,,Downloaded
1729,Shinigami Bocchan to Kuro Maid (The Duke of Death and His Maid),Summer 2021,2021,Ending Theme,Nocturne (夜想曲（ノクターン）),Alice (Ayumi Mano),https://open.spotify.com/track/4jK0FCtKqw1P5oCLdduK6S,,Downloaded
1730,Shinmai Renkinjutsushi no Tenpo Keiei,Fall 2022,2022,Opening Theme,Hajimaru Welcome (はじまるウェルカム),Aguri Oonishi,https://www.youtube.com/watch?v=Z_MVex_3sp0,Aguri Ohnishi / Hajimaru Welcome,
1731,Shinmai Renkinjutsushi no Tenpo Keiei,Fall 2022,2022,Ending Theme,Fine Days,Nanaka Suwa,https://www.youtube.com/watch?v=0w6iYDIbOS0,諏訪ななか / Fine Days(TVアニメ「新米錬金術師の店舗経営」エンディングテーマ),
1732,Shinobi no Ittoki,Fall 2022,2022,Opening Theme,Hikari (光),Humbreaders (ハンブレッダーズ),https://www.youtube.com/watch?v=tSJtsaqoEpE,ハンブレッダーズ「光」Music Video,
1733,Shinobi no Ittoki,Fall 2022,2022,Ending Theme,Oboetate (おぼえたて),hockrockb (黒子首),https://www.youtube.com/watch?v=aOiNlXKhb_M,黒子首 / おぼえたて -OFFICIAL MUSIC VIDEO-,
1734,Shirobako,Fall 2014,2014,Opening Theme,I'm Sorry EXODUS (あいむそーりーEXODUS),"Tracy (トレイシー) (Mai Nakahara, Shizuka Itou, Ai Kayano)",https://www.youtube.com/watch?v=h38x7FZE3Ok,あいむそーりーEXODUS～おっさん技術者応援歌 ver ～,
1735,Shirobako,Fall 2014,2014,Opening Theme,COLORFUL BOX,Yoko Ishida,https://open.spotify.com/track/4iids3OzZunRr9a2g6AYFr,,Downloaded
1736,Shirobako,Fall 2014,2014,Opening Theme,Takarabako -TREASURE BOX- (宝箱-TREASURE BOX-),Masami Okui,https://open.spotify.com/track/4BjE7dqO0pxttCHrLRVS5e,,Downloaded
1737,Shirobako,Fall 2014,2014,Ending Theme,COLORFUL BOX,Yoko Ishida,https://open.spotify.com/track/4iids3OzZunRr9a2g6AYFr,,Downloaded
1738,Shirobako,Fall 2014,2014,Ending Theme,Animetic Love Letter,"Aoi Miyamori (Juri Kimura), Ema Yasuhara (Haruka Yoshimura), Shizuka Sakaki (Haruka Chisuga)",https://open.spotify.com/track/3KoV7mWkB9LYMLVZuyazZQ,,Downloaded
1739,Shirobako,Fall 2014,2014,Ending Theme,Platinum Jet (プラチナジェット),Doughnut◎Quintet (どーなつ◎くいんてっと),https://open.spotify.com/track/7G9aKpF8Hor7UsLQwPdWfQ,,Downloaded
1740,Shirobako,Fall 2014,2014,Ending Theme,Yama Harinezumi Andes Chucky (山はりねずみアンデスチャッキー),Miyuki Kunitake,https://www.youtube.com/watch?v=zvFOx0IHgs0,"""Shirobako"" - Ending 06 (""Yama Harinezumi Andes Chucky"")",
